,id,tweet,subtask_a,subtask_b,subtask_c
9322,27494,"['really', 'mean', 'rest', 'america', 'shut', 'take', 'hate', 'white', 'christian', 'conservative', 'give', 'never', 'fight', 'back']",NOT,,
9323,40458,"['proud', 'president', 'trump', 'maga', 'trump', 'url']",NOT,,
9324,58194,"['flake', 'real', 'flake']",NOT,,
9325,96649,"['judging', 'membership', 'antifa', 'theyre', 'already', 'point']",NOT,,
9326,61432,"['woke', 'bible', 'reading', 'midwest', 'antifa']",NOT,,
9327,60256,"['met', 'looked', 'said', 'im', 'charge', 'youre', 'bitch', 'even', 'though', 'knew', 'domme', 'capacity', 'tried', 'control', 'situation', 'take', 'shut', 'get', 'hell', 'didnt', 'get', 'hurt']",OFF,UNT,
9328,41180,"['enjoy', 'liberal', 'take', 'white', 'boy', 'white']",NOT,,
9329,81126,"['principled', 'conservative']",NOT,,
9330,65476,"['going', 'super', 'man', 'hard', 'time']",NOT,,
9331,13261,"['antifa', 'foot']",NOT,,
9332,82479,['valid'],NOT,,
9333,60570,"['best', 'memelord', 'could', 'exist']",NOT,,
9334,17410,"['’', 'evil']",OFF,TIN,IND
9335,54127,"['hey', 'benie', 'sander', 'cant', 'come', 'u', 'come', 'enough', 'problem', 'antifa']",NOT,,
9336,17202,"['emotionally', 'detached', 'cautious', 'man', 'youthful', 'military', 'service', 'connection', 'naval', 'intelligence', 'never', 'really', 'talked', 'think', 'still', 'deep', 'throat', 'stuff', 'hidden', 'outing', 'confused', 'mark', 'felt']",NOT,,
9337,68883,"['first', 'amendment']",NOT,,
9338,81507,"['listen', 'fiscal', 'conservative', 'calling', 'cry', 'mike', 'harris', 'supporter', 'cryingweeehhh', 'weeehhhstand', 'something', 'url']",NOT,,
9339,73171,"['ah', 'great', 'cheer']",NOT,,
9340,59189,"['following', 'patriot', 'wasnt', 'already', 'following', 'let', 'mag', 'amp', 'kag', 'amp', 'vote', 'red', 'together', 'thank']",NOT,,
9341,74762,"['serf', 'bastard', 'right']",OFF,TIN,IND
9342,76679,"['puppet', 'el', 'mierdas', 'wowowow', 'cry', 'see', 'video', 'url']",NOT,,
9343,84968,"['saying', 'count', 'keep', 'streak', 'alive']",NOT,,
9344,23139,"['indoctrinated', '🐑', 'programmed', 'believe', 'everything', 'msm', 'propaganda', 'tell', 'left', 'nutcase', 'acting', 'stupid', 'senate', 'hearing', 'antifa', 'hate', 'filled']",OFF,TIN,GRP
9345,13618,['fool'],OFF,TIN,OTH
9346,49149,"['yes', 'bitch', '😭', '😭', '😭']",OFF,TIN,IND
9347,86615,"['late', 'antifa']",NOT,,
9348,31755,"['bet', 'headed', 'view']",NOT,,
9349,84452,"['never', 'talked', 'gun', 'control', 'form']",OFF,TIN,GRP
9350,80887,"['“', 'blame', 'opponent', 'thing', 'guilty', '”', 'pope', 'satanist']",OFF,TIN,IND
9351,13841,"['maybe', 'trump', 'still', 'around', 'democratic', 'challenger', 'invite', 'woman', 'trump', 'threatened', 'raped', 'debate', 'fear', 'bob', 'woodward', 'resistance', 'magats', 'maga', 'url']",OFF,TIN,IND
9352,84300,['right'],NOT,,
9353,54613,['one'],NOT,,
9354,42560,"['🤦', '🏾', '\u200d', '♂', '️', '🤦', '🏾', '\u200d', '♂', '️', '🤦', '🏾', '\u200d', '♂', '️', 'need', 'wylin', 'right', 'sitting', 'like']",NOT,,
9355,52863,"['come', 'texas', 'know', 'ready', 'hand', 'gun', 'liberal']",OFF,TIN,IND
9356,29199,"['’', 'say', '“', 'wrong', '”', 'evidence', 'said', 'agree', 'sargon', '’', 'pretty', 'much', 'every', 'subject', 'gun', 'control', 'healthcare', '’', 'centrist', 'belief']",OFF,TIN,IND
9357,24118,"['hispanic', 'flourishing', 'trump', 'economy', 'maga', 'url']",NOT,,
9358,54694,"['absolutely', 'love', 'serenahowever', 'way', 'behaved', 'totally', 'ref', 'within', 'rightsshe', 'deflecting', 'making', 'woman', '’', 'right']",NOT,,
9359,31491,"['god', 'dang', 'didnt', 'break', 'campaign', 'finance', 'law', 'isnt', 'jail', 'didnt', 'promise', 'move', 'u', 'wont', 'go', 'away']",OFF,TIN,IND
9360,57000,"['woman', 'vouched', 'kavanaugh', 'recanted', 'accuser', 'come', 'forward', '😳', 'wh', 'scrambling', '😩', 'stop', 'demeaning', 'trump', 'tweet', '🤡', '💩', '🖕', '🏼', 'maga', 'fbrparty', 'gopcomplicit', 'stop', 'kanavaugh', 'trump', 'train', 'crazy', 'town', 'alternative', 'fact', 'url']",NOT,,
9361,29633,"['magathe', 'home', 'abject', 'hypocrisy', 'url']",NOT,,
9362,49163,"['nobody', 'want', 'take', 'gun', 'want', 'gun', 'control', 'gun', 'allow']",OFF,TIN,OTH
9363,26167,"['criminal', 'need', 'gun', 'control']",NOT,,
9364,93307,"['’', 'talk', 'bail', 'money', '😂', '😂', '😂', 'well', 'least', 'got', 'hell', 'meal', 'trip', 'town']",NOT,,
9365,90089,"['trust', 'know', 'well', 'enough', 'ok', 'take', 'body', 'another', 'good', 'girl', 'night']",NOT,,
9366,50170,"['wouldnt', 'say', 'im', 'conflicted', 'article', 'would', 'justified', 'right', 'stating', 'really', 'important', 'decision', 'taken', 'postponed', 'inside', 'sargentini', 'report', 'prelude', 'want', 'orban', 'push', 'harder']",NOT,,
9367,91273,"['proud', 'good', 'motivation', 'doubting', 'probably', 'label', 'isnt', 'getting', 'paid']",NOT,,
9368,14659,"['individual', 'excellent', 'taste']",NOT,,
9369,72641,"['yeap', 'politically', 'lame', 'duck', 'already', 'dead', 'politically']",OFF,TIN,IND
9370,77337,"['stanced', 'url']",NOT,,
9371,48081,"['hatred', 'man', 'make', 'people', 'like', 'fool', 'say', 'thing', 'like', 'reality']",OFF,UNT,
9372,77346,"['stricter', 'gun', 'control', 'law', 'enforced', 'people', 'gun']",NOT,,
9373,29651,"['good', 'see', 'hosting', 'emmy', 'bombed', 'seems', 'liberal', 'like', 'humor', 'wont', 'asked', 'back', 'career', 'killer', 'da', 'rating', 'tanking', 'bomb', 'go', 'celebrate', 'liberal', 'pal']",OFF,TIN,IND
9374,86098,"['mk', 'ultra']",NOT,,
9375,57660,"['police', 'banter', 'training', 'oh', 'god', 'fool', 'tool', 'maga', 'mega', 'mbga', 'mcga', 'conservative', 'patriot', 'url']",OFF,TIN,GRP
9376,53883,"['white', 'boy', 'standing', 'every', 'day', 'm', 'think', 'poster', 'add', 'speshul', 'emphasis', '’', 'maga', 'wwgwga', 'url']",OFF,TIN,GRP
9377,12533,"['aunt', 'crabby', 'bake', 'special', 'cooky', 'child', 'worry', 'going', 'heat', 'attack']",NOT,,
9378,62474,"['friend', 'mine', 'said', 'touched', 'hiswell', 'know', 'doesnt', 'actually', 'remember', 'detailsbut', 'happened', 'said', 'referred', 'fbiwaitthey', 'corrupt']",NOT,,
9379,86728,"['last', 'name', 'say', 'lot', 'mess']",NOT,,
9380,45811,"['fun', 'fact', 'rural', 'area', 'extremely', 'high', 'gun', 'ownership', 'rate', 'nearlyzero', 'homicide', 'rate', 'urban', 'area', 'extreme', 'gun', 'control', 'low', 'ownership', 'rate', 'astronomically', 'high', 'homicide', 'rate', 'correlation', 'exactly', 'opposite']",NOT,,
9381,27116,"['anything', 'say']",NOT,,
9382,83321,"['sexy', 'fuck', 'babygirl', '🔥', '🔥', '🔥']",OFF,TIN,IND
9383,71552,"['roseanne', 'barr', 'never', 'hid', 'racism', 'inexcusable', 'know', 'liberal', 'sunk', 'muslim', 'brotherhood', 'comment', 'priority', 'black', 'life', 'matter', 'must', 'unite', 'end', 'racism', 'roseanne', 'barr', 'open', 'racist', 'decade', 'inexcusable', 'pcliberals', 'wake', 'end', 'racism', 'url']",OFF,TIN,GRP
9384,98119,"['globalization', 'threatens', 'nationality', 'causing', 'alt', 'right', 'concern', 'destroyed', 'value', 'keep', 'u', 'unified', 'like', 'ten', 'commandment', 'constitution', 'alt', 'left', 'demanding', 'mini', 'bolshevik', 'indoctrination', 'oppress', 'everyone', 'start', 'war', 'let', 'god']",NOT,,
9385,77225,"['fake', 'news']",OFF,TIN,IND
9386,73477,"['really', 'wish', 'could', 'find', 'someone', 'better', 'cuccinelli', 'represent', 'conservative', 'epitome', 'douche', 'bag', 'used', 'car', 'salesman', 'law', 'degree']",NOT,,
9387,94908,"['losing', 'mind']",OFF,TIN,IND
9388,20632,"['’', 'said', 'artist', 'paint', 'way', 'showing', 'truly', 'see', 'world', 'well', '’', 'showing', 'liberal', 'see', 'world']",NOT,,
9389,75372,"['unfortunately', 'democrat', 'supporter', 'shown', 'support', 'antifa', 'lied', 'saying', 'protesting', 'peacefully']",NOT,,
9390,75960,"['guy', 'legit', 'case', 'trump', 'aint', 'fuck', 'sexual', 'orientation', 'law', 'yet', 'dude', 'need', 'take', 'court', 'say', 'someone', 'describes', 'im', 'one', 'ima', 'sue', 'people']",OFF,TIN,IND
9391,64827,"['want', 'affordable', 'health', 'care', 'everyone', 'liberal', 'want', 'badly', 'willing', 'change', 'fact', 'produce', 'theory', 'thats', 'false', 'science', 'correct', 'thing', 'change', 'theory', 'accommodate', 'fact', 'thats', 'science']",NOT,,
9392,58738,"['right', '✊']",NOT,,
9393,90879,"['whereas', 'almost', 'year', 'late', 'trying', 'demonstrate', 'give', 'toss', 'woman', '’', 'right', 'need', 'law', 'disgrace', 'embarrassment', 'keele', 'legal', 'profession', 'alex', 'prioritising', 'right', 'sexual', 'predator', 'victim', 'damage', 'u', 'gt', 'url']",OFF,TIN,IND
9394,24732,"['special', 'case', 'get', 'away', 'introducing', 'innocent', 'childyou', 'hate', 'bravo']",NOT,,
9395,11776,"['republican', 'moral', 'stronger', 'democrat', 'liberal', 'evidenced', 'trying', 'stop', 'liberal', 'aborting', 'existence', 'right', 'thing', 'even', 'though', 'letting', 'kill', 'young', 'natural', 'selection', 'would', 'win', 'would', 'benefit', 'u', 'maga', 'kag']",OFF,UNT,
9396,96156,"['yr', 'ago', 'today', 'president', 'bush', 'know', 'one', 'liberal', 'calling', 'cute', 'signed', 'law', 'authorization', 'use', 'military', 'force', 'aumf', 'used', 'authorize', 'military', 'action', 'country', 'since', 'without', 'additional', 'congressional', 'action', 'url']",NOT,,
9397,89489,"['funny', 'well', 'meaning', 'left', 'leaning', 'liberal', 'become', 'money', 'obsessed', 'fundamentalistsstrange', 'business', 'brexit']",NOT,,
9398,95265,"['cop', 'kill', 'someone', 'becomes', 'gun', 'control', 'issue']",NOT,,
9399,84985,"['hope', 'remember', 'think', 'real', 'hard', 'folk', 'carbon', 'reduction', 'looking', 'url']",NOT,,
9400,87805,"['one', 'care']",NOT,,
9401,11239,"['tweet', 'whole', 'lot', 'conservative', 'calling', 'victim', 'head', 'fake', 'account', 'yall', 'keep', 'awesome', 'citizen', 'jfc', 'belong', 'jail', 'act', 'way', 'irl', 'lock', 'kava', 'nope']",NOT,,
9402,59143,"['new', 'bill', 'aim', 'send', 'masked', 'antifa', 'activist', 'jail', 'year', 'url']",NOT,,
9403,69837,"['infraction', 'due', 'pot', 'liberal', 'sued']",NOT,,
9404,68928,"['ummm', 'cant', 'hear', 'hears', 'youre', 'bat', 'poop', 'crazy', 'like']",OFF,TIN,IND
9405,17537,"['man', 'let', '’', 'go']",NOT,,
9406,49349,"['morrow', 'history', 'going', 'stay', 'healthy', 'he', 'dominant', 'reliever', 'track', 'record', 'he', 'going', 'land', 'dl', 'point']",NOT,,
9407,75175,"['liberal', 'dictionary', 'illegal', 'immigrant', 'dreamer', 'trump', 'supporter', 'deplorable', 'm', 'killer', 'human', 'being', 'human', 'being', 'womb', 'human', 'being', 'antifa', 'protestors', 'law', 'abiding', 'nra', 'member', 'terrorist', 'bill', 'clinton', 'feminist', 'brett', 'kavanaugh', 'predator']",OFF,TIN,GRP
9408,67331,"['’', 'cocky', 'sob', 'need', 'brought', 'knee']",OFF,TIN,IND
9409,43821,"['get', 'mean', 'though', 'never', 'personally', 'seen', 'liberal', 'complain', 'white', 'conservative', 'people', 'immigrating', 'poland', 'wherever', 'happen', 'large', 'scale', 'guess', 'better', 'way', 'phrase', 'initial', 'point', 'would', 'diverse', 'immigration']",NOT,,
9410,67920,"['im', 'sure', 'shes', 'common', 'sense', 'gun', 'control', 'long', 'gun', 'toting', 'bodyguard']",NOT,,
9411,78079,"['hope', 'dont', 'make']",NOT,,
9412,36187,"['possibility', 'honoring', 'woman', 'request', 'confidentiality', 'isnt', 'thing', 'conservative', 'capable', 'grasping']",NOT,,
9413,65881,"['fm', 'edge', 'playing', 'audioslave']",NOT,,
9414,26585,"['condemning', 'antifa', 'violence', 'fine', 'bro']",NOT,,
9415,51800,"['imagine', 'unironically', 'believing', 'liberal', 'support', 'antifa']",NOT,,
9416,70200,"['well', 'may', 'right', 'always', 'optimist', 'im', 'going', 'carry', 'possibly', 'deranged', 'mission', 'believe', 'achieve', 'united', 'front']",NOT,,
9417,15266,"['tim', 'kaine', 'completely', 'silent', 'vasen', 'violent', 'left', 'antifa', 'muslim', 'virginia', 'url']",NOT,,
9418,69272,"['shuving', 'tide', 'pod', 'mouth', 'need', 'gun', 'control', 'nomnom', 'nom', 'nom']",NOT,,
9419,88399,"['dont', 'understand', 'conservative', 'place', 'much', 'faith', 'majority', 'conservative', 'scotus', 'forgotten', 'weve', 'roe', 'v', 'wade', 'overturned']",NOT,,
9420,64881,"['nice', 'pic']",NOT,,
9421,72711,"['hi', 'love', 'youuu', 'hope', 'okay', 'right', 'ariana', 'lovee', 'youuu']",NOT,,
9422,57171,"['yes', 'im', 'cousin', 'infamous', 'cheese', '🤣']",NOT,,
9423,87013,"['yet', 'number', 'application', 'liberal', 'rejected', 'higher', 'sound', 'salty', 'liberal', 'people', 'looking', 'use', 'program', 'guy', 'people', 'worst', 'value']",NOT,,
9424,80342,"['right', 'disgusting', '’', 'tell', 'acc', 'man', 'woman', 'heshe', 'sick']",OFF,TIN,GRP
9425,40325,"['guy', 'disgusting', 'little', 'perv', 'maga', 'url']",OFF,TIN,IND
9426,10117,"['maga', 'cap', 'url']",NOT,,
9427,50489,"['thank', 'signing', 'sb', 'leadership', 'climate', 'summit', 'please', 'also', 'sign', 'gun', 'control', 'legislation', 'desk', 'another', 'area', 'california', 'lead', 'nation']",NOT,,
9428,75433,"['ever', 'get', 'feeling', 'people', 'live', 'universe']",NOT,,
9429,95521,"['dog', 'hunt', 'maga', 'url']",NOT,,
9430,12352,"['every', 'one', 'rank', 'shes', 'pretty', 'rank', 'guess', 'outrank']",NOT,,
9431,18252,"['republican', 'actually', 'expect', 'different', 'far', 'calling', 'opposition', 'money', 'bribe', 'used', 'bribe']",OFF,TIN,IND
9432,39638,"['lol', 'hadnt', 'heard', 'saw', 'guy', 'set', 'fire', 'taking', 'though', 'levi', 'gun', 'control', 'people', 'set', 'fire', 'jean', 'remember', 'take', 'first']",NOT,,
9433,81646,"['kavanaugh', 'common', 'use', 'gun', 'conservative', 'prays', 'dead', 'url']",NOT,,
9434,84478,['dickmatized'],OFF,TIN,IND
9435,36571,"['say', 'taste', 'barbierainbow', 'amp', 'facial', 'expression', 'everything', 'see', '👀', 'roman', 'video', 'legendary', 'fucking', 'icon', 'barbie', 'dream', 'video', 'url']",OFF,UNT,
9436,46499,['help'],NOT,,
9437,77220,"['isnt', 'news', 'conservative', 'really', 'hate', 'right', 'freedom']",NOT,,
9438,83810,"['yes', 'doesnt', 'help', 'made', 'story', 'shouldnt', 'called', 'football', 'player', 'sob', 'right', 'illegal', 'immigration', 'cant', 'support', 'entire', 'nation', 'rule', 'need', 'change']",OFF,TIN,GRP
9439,89088,"['way', 'creepier', 'say', 'way', 'stupid', 'thing', 'url']",OFF,TIN,IND
9440,70537,"['type', 'common', 'sense', 'gun', 'control', 'idea', 'would', 'propose']",NOT,,
9441,81856,"['really', 'frightening', 'thing', 'plenty', 'antifa', 'stupid', 'enough', 'believe', 'true', 'id', 'put', 'bet', 'first', 'one', 'try', 'woman', 'antifa', 'seem', 'stupid', 'willing', 'vitue', 'signal', 'way', 'early', 'grave']",OFF,TIN,GRP
9442,90649,"['know', 'credible']",NOT,,
9443,73724,"['miss', 'u']",NOT,,
9444,79536,"['sad', '😭', 'taketworeferenceswithmoniqueandchloe', 'x']",NOT,,
9445,88729,"['character', 'assassination', 'intimidation', 'two', 'favorite', 'weapon', 'liberal', 'use', 'agree', 'somelike', 'm', 'water', 'promote', 'violence', 'amp', 'support', 'antifa', 'actually', 'stated', 'want', 'kill', 'trump', 'supporter', 'skeptical', 'lol']",OFF,TIN,IND
9446,36554,"['sshh', '🙊', 'lying', '😏', '😅', '😭', '😂']",NOT,,
9447,78216,"['eirc', 'holder', 'friken', 'idiot']",OFF,TIN,IND
9448,11282,"['childrape', 'assembly', 'line', 'url', 'via', 'cannot', 'trust', 'catholic', 'priest', 'cannot', 'trust', 'jewish', 'rabbi', 'let', 'people', 'secret', 'great', 'awakening', 'maga']",OFF,TIN,GRP
9449,49437,"['f', 'nfl', 'url']",NOT,,
9450,95154,"['president', 'trump', 'elected', 'tired', 'destructive', 'dems', 'look', 'strong', 'conservative', 'like', 'trey', 'gowdy', 'url']",NOT,,
9451,88219,"['people', 'talking', 'crap', 'serena', 'questioning', 'maturerity', 'justification', 'action', 'never', 'get', 'burn', 'know', 'feel', 'get', 'burn', 'serena', 'know', 'seen', 'tired', 'speaking', 'issue']",NOT,,
9452,66045,"['amp', 'may', 'need', 'end', 'stigma', 'living', 'bampb', 'allowing', 'council', 'build', 'affordable', 'social', 'housing']",NOT,,
9453,38394,"['come', 'eat', '🤤', '😍', '🍽', '😖']",OFF,UNT,
9454,13962,"['advocate', 'gun', 'control', 'mass', 'immigration', 'cultural', 'marxism', '’', 'tool', 'jewish', 'globalists']",OFF,TIN,IND
9455,61419,"['must', 'condemn', 'antifa', 'blm', 'spew', 'hate', 'fear', 'toward', 'police']",OFF,TIN,OTH
9456,43957,"['saudi', 'dispute', 'canada', 'may', 'lose', 'business']",NOT,,
9457,65103,"['antifa', 'banned', 'central', 'commitee', 'proper', 'socialist', 'pinko', 'red']",NOT,,
9458,88932,"['highly', 'doubt', 'even', 'take', 'back', 'house', 'great', 'many', 'dems', 'dont', 'want', 'back', 'speaker']",NOT,,
9459,25458,"['whatever', 'u', 'may', 'say', 'coming']",NOT,,
9460,42241,"['fact', 'stop', 'kavanagh', 'repeatedly', 'attempted', 'block', 'abortion', 'undocumented', 'immigrant', 'wanted', 'tell', 'unfit', 'serve', 'supreme', 'court', '’', 'need', 'person', 'cherrypicks', 'law', 'respected']",OFF,TIN,IND
9461,67379,"['lmfao', '🤣', '🤣', '🤣', 'deadass']",NOT,,
9462,15133,"['staffer', 'remember', 'trump', 'favor', 'using', 'enhanced', 'interrogation', 'technique']",NOT,,
9463,97204,"['isnt', 'plausible', 'tory', 'labour', 'access', 'building', 'tory', 'problem', 'labour', 'tory', 'could', 'leftist', 'tory', 'suspect', 'pretty', 'abusive', 'someone', 'arguing', 'left', 'abusive']",OFF,TIN,IND
9464,20764,"['speak', 'spanish', 'm', 'muslim', 'terrorist', 'black', 'person', 'shouldve', 'complied', 'hold', 'dissenting', 'opinion', 'emotional', 'snowflake', 'gun', 'control', 'nazi', 'republican', 'putting', 'people', 'internment', 'camp', 'patriot', 'think', 'leave', 'human', 'right', 'boarder', 'patriot', 'im', 'tired']",OFF,TIN,GRP
9465,27553,"['steroid', 'pill', 'mixed', 'alcohol', 'little', 'bit', 'big', 'nightmare', 'bad', 'dream', 'right', 'antisuicide', 'law', 'gun', 'control', 'license', 'gun', 'please', 'walk', 'cop', 'station', 'url']",OFF,TIN,IND
9466,42470,"['endorses', 'felon', 'ah', 'yes', 'felon', 'likely', 'shit', 'reminds', 'bernie', 'said', 'chicago', 'different', 'vermont', 'regard', 'gun', 'control', 'needed']",OFF,TIN,IND
9467,47442,"['lady', 'grade', 'idiot', 'complete', 'total', 'liar', 'called', 'bullshit', 'anyone', 'half', 'brain', 'know', 'spewing', 'crap']",OFF,TIN,IND
9468,98368,"['😂', '😂', '😂', 'joke', 'cause', 'funny', 'af', '😂', '😂', '😂']",NOT,,
9469,92547,"['beto', 'gun', 'control', 'texas', '’', 'hunt', 'liberal', 'like', 'picante', 'sauce', 'new', 'jersey', '😜', 'remember', 'alamo', 'keep', 'texas', 'red', '🇺', '🇸']",OFF,TIN,IND
9470,22822,"['ford', 'liar', 'amp', 'ultra', 'left', 'wing', 'radical', 'working', 'george', 'soros', 'amp', 'others', 'antifa', 'amp', 'dem', 'party', 'known', 'along']",OFF,TIN,IND
9471,18732,"['followed', 'patriot', 'wasnt', 'already', 'following', '😃', 'pls', 'follow', 'back', 'thanks', 'great', 'list', 'trumpsters', 'maga', 'patriot', 'unite']",NOT,,
9472,26740,"['cancer', 'though', 'suspended', 'like', 'year', 'late', 'practice', '’', 'able', 'play', 'blame', 'cutting', 'suck', 'anyways']",OFF,TIN,IND
9473,25237,"['make', 'sure', 'another', 'one', 'march', 'one', 'get', 'laughed', 'ok', 'think', 'ahead', 'liberal', 'back', 'shes', 'female']",NOT,,
9474,86595,"['matthew', 'lefty', 'genius', 'go', 'live', 'syria', 'assad', 'much', 'nicer', 'guy', 'trump', 'u', 'like', '🤣', 'lot', 'human', 'right', 'racism', 'sexism', 'tell', 'u', 'u', 'get', '🤣', '💩', '💩', '😆']",OFF,TIN,IND
9475,22718,"['friggen', 'crook']",OFF,TIN,IND
9476,18829,"['democrat', 'want', 'open', 'border', 'gun', 'control', '🤣', '🤣', '😅']",NOT,,
9477,30204,"['people', 'actually', 'watch', 'emmy', 'low', 'intellect', 'liberal', 'crackheads']",NOT,,
9478,89497,"['conservative', 'never', 'cared', 'woman', 'minority']",NOT,,
